geoid,aspect,rank,value,performance
25,eq_affectedglobalwa,48,50.855,1
25,eq_egridrenewables,21,21.9448,2
25,eq_no2,33,8.096,2
25,eq_ozone,20,0.041,2
25,eq_pm25,19,6.429,2
25,eq_waterstress,40,1.31097,2
25,fow,2,60.729254521,3
25,hw,8,54.628097756,2
25,hw_cancer,22,7.1499999999999995,2
25,hw_chd,1,3.75,2
25,hw_diabetes,5,8.5,3
25,hw_drugod,18,850.6,2
25,hw_mentalhealth,18,12.5,2
25,hw_obesity,4,25.45,3
25,i,39,47.09320308,2
25,i_commutetime,48,30.1597,1
25,i_dissimilarity,29,0.438,2
25,i_genderpaygap,23,0.717,2
25,i_isolation,21,38.9,2
25,i_linguistic,41,0.047,2
25,nbm,4,64.02564139,3
25,nbm_dental,18,13.3892,2
25,nbm_foodsecurity,4,8.9,3
25,nbm_mencorehealth,30,32.005,2
25,nbm_poorhealth,13,11.3883,2
25,nbm_supermarketacce,1,42.4,3
25,nbm_womencorehealth,33,27.695199999999996,2
25,opp,3,64.9707193,3
25,pfc,1,79.076063092,3
25,pfc_adultnoinsuranc,1,3.6900000000000004,3
25,pfc_altercommute,3,21,3
25,pfc_disconnected,2,4.2,3
25,pfc_teenbirthrate,2,5.4213,3
25,pr,8,67.696067772,3
25,pr_fatal,2,113.7,3
25,pr_gendergappower,20,0.555101215,2
25,pr_homeownership,44,62.3,2
25,pr_stateconstagains,1,1,3
25,pr_turnout,13,50.5,2
25,ps,4,71.467584585,3
25,ps_accidents,3,1.602,3
25,ps_property,4,139.511,3
25,ps_violent,26,107.95,2
25,s,44,55.229928456,2
25,s_hburdenowner,45,27.3,1
25,s_hburdenrenter,43,47.099999999999994,2
25,s_homeless,46,270.377,1
25,s_nokitchen,20,0.76,2
25,s_overcrowded,18,2,2
25,spi,2,62.073836464,3
25,ws,23,51.362987858,2
25,ws_drinkingwater,21,2.071,2
25,ws_floodrisk,30,1.77,2
25,ws_hazardouswaste,37,2.84,2
25,ws_noplumbing,19,0.33999999999999997,2
26,aae,29,53.201521205,2
26,aae_associates,18,9.4,2
26,aae_bachelors,38,17.4,2
26,aae_graduate,24,11.200000000000001,2
26,abk,24,63.559470676,2
26,abk_g3reading,34,303.5,2
26,abk_g8math,19,784.6,2
26,abk_hsincomplete,29,12.8,2
26,abk_lessthan9th,11,3,2
26,abk_preschoolenroll,21,47.099999999999994,2
26,aic,25,38.50629914,2
26,aic_broadband,33,79,2
26,aic_broadbandspeed,17,126.199,2
26,aic_celldata,33,55.7,2
26,aic_nointernet,31,16.6,2
26,bhn,14,58.734685307,2
26,eq,22,52.360682218,2
26,eq_affectedglobalwa,27,43.643,2
26,eq_egridrenewables,36,9.2987,2
26,eq_no2,19,6.696,2
26,eq_ozone,13,0.039,2
26,eq_pm25,21,6.801,2
26,eq_waterstress,6,0.699744,2
26,fow,36,46.50231989,2
26,hw,43,31.582827526,2
26,hw_cancer,27,7.35,2
26,hw_chd,35,4.7,2
26,hw_diabetes,33,11.4,2
26,hw_drugod,41,992.1,2
26,hw_mentalhealth,45,16.2,1
26,hw_obesity,38,34.5,2
26,i,38,47.168336399,2
26,i_commutetime,23,24.6017,2
26,i_dissimilarity,36,0.465,2
26,i_genderpaygap,45,0.668,2
26,i_isolation,43,51.6,2
26,i_linguistic,16,0.017,2
26,nbm,34,49.327571767,2
26,nbm_dental,24,14.3363,2
26,nbm_foodsecurity,40,13.600000000000001,2
26,nbm_mencorehealth,18,33.9034,2
26,nbm_poorhealth,39,14.5736,2
26,nbm_supermarketacce,21,59.099999999999994,2
26,nbm_womencorehealth,25,29.205399999999997,2
26,opp,31,52.705219464,2
26,pfc,29,52.041853194,2
26,pfc_adultnoinsuranc,10,6.529999999999999,2
26,pfc_altercommute,39,7.9,2
26,pfc_disconnected,30,6.9,2
26,pfc_teenbirthrate,24,12.6395,2
26,pr,26,58.409167058,2
26,pr_fatal,13,216.9,2
26,pr_gendergappower,18,0.5582884,2
26,pr_homeownership,6,71,3
26,pr_stateconstagains,25,0,2
26,pr_turnout,26,48.199999999999996,2
26,ps,23,54.902999773,2
26,ps_accidents,19,3.083,2
26,ps_property,19,175.067,2
26,ps_violent,42,152.088,2
26,s,23,71.120710665,2
26,s_hburdenowner,20,20.1,2
26,s_hburdenrenter,38,45.800000000000004,2
26,s_homeless,17,86.114,2
26,s_nokitchen,17,0.74,2
26,s_overcrowded,8,1.7000000000000002,2
26,spi,30,52.64740822,2
26,ws,2,59.587459022,3
26,ws_drinkingwater,8,1.657,2
26,ws_floodrisk,6,1.55,2
26,ws_hazardouswaste,6,1.944,3
26,ws_noplumbing,22,0.35000000000000003,2
27,aae,5,62.628891895,3
27,aae_associates,1,10.6,3
27,aae_bachelors,5,23.3,3
27,aae_graduate,17,12.1,2
27,abk,8,68.059989904,2
27,abk_g3reading,20,347,2
27,abk_g8math,1,905.4,3
27,abk_hsincomplete,23,12.1,2
27,abk_lessthan9th,10,2.9000000000000004,2
27,abk_preschoolenroll,26,46.5,2
27,aic,18,43.260428569,2
27,aic_broadband,13,82.89999999999999,2
27,aic_broadbandspeed,23,114.651,2
27,aic_celldata,11,60.5,2
27,aic_nointernet,12,13.100000000000001,2
27,bhn,1,67.607187264,3
27,eq,8,65.881936813,3
27,eq_affectedglobalwa,26,43.45,2
27,eq_egridrenewables,19,28.077999999999996,2
27,eq_no2,20,6.735,2
27,eq_ozone,5,0.037,3
27,eq_pm25,1,6.003,3
27,eq_waterstress,27,0.884163,2
27,fow,5,58.6582023,3
27,hw,7,57.430453913,3
27,hw_cancer,11,6.550000000000001,2
27,hw_chd,1,3.75,2
27,hw_diabetes,9,8.85,3
27,hw_drugod,9,807,2
27,hw_mentalhealth,7,11.6,3
27,hw_obesity,20,30.099999999999998,2
27,i,22,54.871994295,2
27,i_commutetime,18,23.746,2
27,i_dissimilarity,30,0.439,2
27,i_genderpaygap,24,0.716,2
27,i_isolation,15,33.5,2
27,i_linguistic,24,0.024,2
27,nbm,2,67.796183421,3
27,nbm_dental,3,10.4836,3
27,nbm_foodsecurity,1,8.4,3
27,nbm_mencorehealth,9,35.5773,2
27,nbm_poorhealth,4,10.6967,3
27,nbm_supermarketacce,15,54.800000000000004,2
27,nbm_womencorehealth,5,32.912400000000005,3
27,opp,8,61.583946716,3
27,pfc,6,66.773670223,3
27,pfc_adultnoinsuranc,5,5.220000000000001,3
27,pfc_altercommute,17,12.7,2
27,pfc_disconnected,1,4.1000000000000005,3
27,pfc_teenbirthrate,14,9.748999999999999,2
27,pr,19,62.06123045,2
27,pr_fatal,10,186.3,2
27,pr_gendergappower,8,0.629028941,2
27,pr_homeownership,1,71.1,3
27,pr_stateconstagains,25,0,2
27,pr_turnout,1,57.9,3
27,ps,2,72.898456879,3
27,ps_accidents,6,2.046,3
27,ps_property,9,149.715,3
27,ps_violent,3,54.769,3
27,s,19,71.422668454,2
27,s_hburdenowner,16,18.9,2
27,s_hburdenrenter,25,44,2
27,s_homeless,39,144.318,2
27,s_nokitchen,9,0.65,2
27,s_overcrowded,26,2.1999999999999997,2
27,spi,1,62.616445426,3
27,ws,7,58.311440303,3
27,ws_drinkingwater,24,2.145,2
27,ws_floodrisk,24,1.71,2
27,ws_hazardouswaste,2,1.513,3
27,ws_noplumbing,13,0.33,2
28,aae,49,44.239028413,1
28,aae_associates,18,9.4,2
28,aae_bachelors,51,13.5,1
28,aae_graduate,47,8.3,1
28,abk,45,55.091637159,1
28,abk_g3reading,41,291.59999999999997,2
28,abk_g8math,50,586.5,1
28,abk_hsincomplete,43,15.1,1
28,abk_lessthan9th,44,5.4,2
28,abk_preschoolenroll,9,51.7,2
28,aic,51,19.154216383,1
28,aic_broadband,50,71.89999999999999,1
28,aic_broadbandspeed,27,108.095,2
28,aic_celldata,49,49.5,1
28,aic_nointernet,48,23,1
28,bhn,39,50.248316563,2
28,eq,46,42.43570775,1
28,eq_affectedglobalwa,22,41.699999999999996,2
28,eq_egridrenewables,44,4.9162,1
28,eq_no2,28,7.219,2
28,eq_ozone,13,0.039,2
28,eq_pm25,51,8.634,1
28,eq_waterstress,28,0.889271,2
28,fow,52,35.480025015,1
28,hw,47,25.238538767,1
28,hw_cancer,14,6.8500000000000005,2
28,hw_chd,44,5.1499999999999995,2
28,hw_diabetes,44,13.350000000000001,1
28,hw_drugod,47,1081.066,1
28,hw_mentalhealth,47,16.5,1
28,hw_obesity,50,36.7,1
28,i,40,46.664496063,2
28,i_commutetime,25,24.7811,2
28,i_dissimilarity,32,0.452,2
28,i_genderpaygap,26,0.71,2
28,i_isolation,46,58.199999999999996,1
28,i_linguistic,1,0.012,2
28,nbm,51,33.31573196,1
28,nbm_dental,50,21.8232,1
28,nbm_foodsecurity,49,15.299999999999999,1
28,nbm_mencorehealth,23,33.4498,2
28,nbm_poorhealth,46,15.3817,1
28,nbm_supermarketacce,52,80.2,1
28,nbm_womencorehealth,43,24.907,1
28,opp,51,44.051369519,1
28,pfc,50,36.073940575,1
28,pfc_adultnoinsuranc,47,14.46,1
28,pfc_altercommute,50,6,1
28,pfc_disconnected,46,9.1,1
28,pfc_teenbirthrate,43,18.6784,1
28,pr,45,49.228013022,1
28,pr_fatal,49,445,1
28,pr_gendergappower,23,0.520513086,2
28,pr_homeownership,16,68.2,2
28,pr_stateconstagains,25,0,2
28,pr_turnout,45,42.8,2
28,ps,29,48.97363432,2
28,ps_accidents,34,4.304,2
28,ps_property,8,149.176,3
28,ps_violent,5,73.764,3
28,s,7,74.592635405,2
28,s_hburdenowner,19,19.8,2
28,s_hburdenrenter,17,42.3,2
28,s_homeless,2,39.605,3
28,s_nokitchen,15,0.72,2
28,s_overcrowded,35,2.7,2
28,spi,50,43.259903699,1
28,ws,34,44.111264565,2
28,ws_drinkingwater,40,3.393,2
28,ws_floodrisk,41,1.98,2
28,ws_hazardouswaste,32,2.681,2
28,ws_noplumbing,33,0.41000000000000003,2
29,aae,39,49.826127062,2
29,aae_associates,37,7.8,2
29,aae_bachelors,37,17.7,2
29,aae_graduate,26,10.9,2
29,abk,26,63.392103796,2
29,abk_g3reading,17,350.8,2
29,abk_g8math,38,709.9,2
29,abk_hsincomplete,29,12.8,2
29,abk_lessthan9th,15,3.3000000000000003,2
29,abk_preschoolenroll,28,45.5,2
29,aic,39,31.442758921,2
29,aic_broadband,40,77.60000000000001,2
29,aic_broadbandspeed,27,108.095,2
29,aic_celldata,29,56.39999999999999,2
29,aic_nointernet,40,17.9,2
29,bhn,30,52.848792383,2
29,eq,32,46.97660931,2
29,eq_affectedglobalwa,18,40.445,2
29,eq_egridrenewables,39,7.553,2
29,eq_no2,27,7.105,2
29,eq_ozone,20,0.041,2
29,eq_pm25,37,7.83,2
29,eq_waterstress,7,0.729496,2
29,fow,38,43.90668232,2
29,hw,41,33.815257254,2
29,hw_cancer,27,7.35,2
29,hw_chd,36,4.75,2
29,hw_diabetes,29,10.9,2
29,hw_drugod,42,1016.7,2
29,hw_mentalhealth,40,14.9,2
29,hw_obesity,43,34.9,2
29,i,31,50.439859976,2
29,i_commutetime,20,23.9069,2
29,i_dissimilarity,36,0.465,2
29,i_genderpaygap,20,0.722,2
29,i_isolation,33,45.5,2
29,i_linguistic,1,0.012,2
29,nbm,38,47.181853633,2
29,nbm_dental,42,17.911099999999998,2
29,nbm_foodsecurity,39,13.3,2
29,nbm_mencorehealth,11,35.0187,2
29,nbm_poorhealth,37,14.46,2
29,nbm_supermarketacce,32,67,2
29,nbm_womencorehealth,8,32.2826,3
29,opp,35,52.342517488,2
29,pfc,31,49.56690396,2
29,pfc_adultnoinsuranc,36,11.06,2
29,pfc_altercommute,36,8.4,2
29,pfc_disconnected,20,6.2,2
29,pfc_teenbirthrate,34,15.370700000000001,2
29,pr,24,59.537178954,2
29,pr_fatal,44,412.1,2
29,pr_gendergappower,51,0.278503675,1
29,pr_homeownership,23,66.8,2
29,pr_stateconstagains,25,0,2
29,pr_turnout,12,51,2
29,ps,42,41.258228792,2
29,ps_accidents,34,4.304,2
29,ps_property,37,254.762,2
29,ps_violent,34,129.963,2
29,s,4,75.393864187,2
29,s_hburdenowner,12,18.5,2
29,s_hburdenrenter,14,41.9,2
29,s_homeless,6,70.64,2
29,s_nokitchen,26,0.7799999999999999,2
29,s_overcrowded,8,1.7000000000000002,2
29,spi,36,49.69933073,2
29,ws,30,47.561222921,2
29,ws_drinkingwater,36,2.982,2
29,ws_floodrisk,25,1.72,2
29,ws_hazardouswaste,41,2.938,2
29,ws_noplumbing,34,0.42,2
30,aae,24,54.292362077,2
30,aae_associates,20,9,2
30,aae_bachelors,15,20.8,2
30,aae_graduate,33,10.4,2
30,abk,27,63.231693129,2
30,abk_g3reading,22,343,2
30,abk_g8math,44,684.1,2
30,abk_hsincomplete,28,12.7,2
30,abk_lessthan9th,1,2,3
30,abk_preschoolenroll,39,42.8,2
30,aic,45,28.708820447,2
30,aic_broadband,38,78.10000000000001,2
30,aic_broadbandspeed,27,108.095,2
30,aic_celldata,45,51.2,1
30,aic_nointernet,37,17.5,2
30,bhn,37,51.031861486,2
30,eq,4,68.780534427,3
30,eq_affectedglobalwa,1,39.519999999999996,3
30,eq_egridrenewables,1,42.642,3
30,eq_no2,1,4.802,3
30,eq_ozone,20,0.041,2
30,eq_pm25,1,6.003,3
30,eq_waterstress,33,0.984471,2
30,fow,21,51.603760586,2
30,hw,24,45.693994341,2
30,hw_cancer,27,7.35,2
30,hw_chd,25,4.05,2
30,hw_diabetes,5,8.5,3
30,hw_drugod,36,973.3,2
30,hw_mentalhealth,29,13.9,2
30,hw_obesity,9,27.55,3
30,i,14,58.275816041,2
30,i_commutetime,4,18.2745,3
30,i_dissimilarity,31,0.442,2
30,i_genderpaygap,35,0.696,2
30,i_isolation,16,34,2
30,i_linguistic,1,0.012,2
30,nbm,25,53.086490243,2
30,nbm_dental,26,15.279200000000001,2
30,nbm_foodsecurity,11,10.299999999999999,2
30,nbm_mencorehealth,22,33.675,2
30,nbm_poorhealth,32,13.720099999999999,2
30,nbm_supermarketacce,34,69.19999999999999,2
30,nbm_womencorehealth,18,30.2004,2
30,opp,18,57.694135194,2
30,pfc,30,51.769119989,2
30,pfc_adultnoinsuranc,34,10.89,2
30,pfc_altercommute,15,13.700000000000001,2
30,pfc_disconnected,34,7.1,2
30,pfc_teenbirthrate,50,20.7456,1
30,pr,12,66.43924267,2
30,pr_fatal,42,393.6,2
30,pr_gendergappower,41,0.40624751,2
30,pr_homeownership,19,67.7,2
30,pr_stateconstagains,1,1,3
30,pr_turnout,13,50.5,2
30,ps,40,42.810708219,2
30,ps_accidents,34,4.304,2
30,ps_property,35,244.429,2
30,ps_violent,29,112.524,2
30,s,32,66.28041462,2
30,s_hburdenowner,29,21.9,2
30,s_hburdenrenter,1,41,3
30,s_homeless,35,130.264,2
30,s_nokitchen,45,1.06,2
30,s_overcrowded,18,2,2
30,spi,26,53.443252422,2
30,ws,38,41.949832863,2
30,ws_drinkingwater,27,2.172,2
30,ws_floodrisk,45,2.075,1
30,ws_hazardouswaste,7,1.951,3
30,ws_noplumbing,46,0.62,1
31,aae,15,57.337618832,2
31,aae_associates,8,10.5,3
31,aae_bachelors,15,20.8,2
31,aae_graduate,31,10.5,2
31,abk,10,67.602541143,2
31,abk_g3reading,14,365.5,2
31,abk_g8math,5,830.1,3
31,abk_hsincomplete,10,10.299999999999999,2
31,abk_lessthan9th,26,4,2
31,abk_preschoolenroll,34,43.3,2
31,aic,29,36.055118832,2
31,aic_broadband,20,81,2
31,aic_broadbandspeed,27,108.095,2
31,aic_celldata,21,57.699999999999996,2
31,aic_nointernet,24,15.5,2
31,bhn,15,57.553164514,2
31,eq,17,58.545905295,2
31,eq_affectedglobalwa,1,39.519999999999996,3
31,eq_egridrenewables,17,28.971200000000003,2
31,eq_no2,1,4.802,3
31,eq_ozone,25,0.042,2
31,eq_pm25,1,6.003,3
31,eq_waterstress,50,2.23618,1
31,fow,18,52.482356403,2
31,hw,20,47.725860342,2
31,hw_cancer,20,7.049999999999999,2
31,hw_chd,1,3.75,2
31,hw_diabetes,16,9.950000000000001,2
31,hw_drugod,20,877.3,2
31,hw_mentalhealth,3,11.3,3
31,hw_obesity,35,34.1,2
31,i,13,60.700673175,2
31,i_commutetime,5,18.7661,3
31,i_dissimilarity,24,0.41,2
31,i_genderpaygap,28,0.706,2
31,i_isolation,11,26.700000000000003,2
31,i_linguistic,33,0.034,2
31,nbm,20,56.228586321,2
31,nbm_dental,17,13.203400000000002,2
31,nbm_foodsecurity,29,12.3,2
31,nbm_mencorehealth,15,34.3138,2
31,nbm_poorhealth,7,11.096599999999999,2
31,nbm_supermarketacce,27,64.1,2
31,nbm_womencorehealth,19,29.9692,2
31,opp,14,58.488765466,2
31,pfc,25,53.758777993,2
31,pfc_adultnoinsuranc,27,9.520000000000001,2
31,pfc_altercommute,37,8.200000000000001,2
31,pfc_disconnected,5,4.9,3
31,pfc_teenbirthrate,26,13.026599999999998,2
31,pr,18,62.157991863,2
31,pr_fatal,35,341.29999999999995,2
31,pr_gendergappower,39,0.427277302,2
31,pr_homeownership,29,66.10000000000001,2
31,pr_stateconstagains,21,0.5,2
31,pr_turnout,23,48.699999999999996,2
31,ps,22,54.941303772,2
31,ps_accidents,28,3.549,2
31,ps_property,21,179.38,2
31,ps_violent,22,101.805,2
31,s,26,68.152864779,2
31,s_hburdenowner,1,17.7,3
31,s_hburdenrenter,1,41,3
31,s_homeless,34,115.57,2
31,s_nokitchen,47,1.1400000000000001,1
31,s_overcrowded,18,2,2
31,spi,14,56.174762128,2
31,ws,24,50.889903186,2
31,ws_drinkingwater,26,2.165,2
31,ws_floodrisk,29,1.76,2
31,ws_hazardouswaste,44,3.033,2
31,ws_noplumbing,9,0.31,2
32,aae,47,44.818339606,1
32,aae_associates,33,8.200000000000001,2
32,aae_bachelors,45,15.9,1
32,aae_graduate,46,8.4,1
32,abk,52,49.749685456,1
32,abk_g3reading,50,262.40000000000003,1
32,abk_g8math,31,733.5,2
32,abk_hsincomplete,50,16.7,1
32,abk_lessthan9th,45,5.7,2
32,abk_preschoolenroll,49,36.3,1
32,aic,28,36.923119265,2
32,aic_broadband,18,81.3,2
32,aic_broadbandspeed,27,108.095,2
32,aic_celldata,16,58.3,2
32,aic_nointernet,20,15,2
32,bhn,34,51.989634311,2
32,eq,23,52.335454718,2
32,eq_affectedglobalwa,32,46.355000000000004,2
32,eq_egridrenewables,18,28.774699999999996,2
32,eq_no2,49,10.636,1
32,eq_ozone,46,0.045,1
32,eq_pm25,16,6.083,3
32,eq_waterstress,41,1.31908,2
32,fow,35,46.726097706,2
32,hw,19,47.896131383,2
32,hw_cancer,8,6.2,3
32,hw_chd,34,4.5,2
32,hw_diabetes,27,10.85,2
32,hw_drugod,15,830.7,2
32,hw_mentalhealth,40,14.9,2
32,hw_obesity,19,30.049999999999997,2
32,i,19,56.369112192,2
32,i_commutetime,24,24.6456,2
32,i_dissimilarity,6,0.305,3
32,i_genderpaygap,5,0.791,3
32,i_isolation,27,41.6,2
32,i_linguistic,49,0.075,1
32,nbm,30,50.064261375,2
32,nbm_dental,32,15.8661,2
32,nbm_foodsecurity,33,12.8,2
32,nbm_mencorehealth,20,33.7218,2
32,nbm_poorhealth,35,14.203399999999998,2
32,nbm_supermarketacce,25,62.9,2
32,nbm_womencorehealth,15,30.614599999999996,2
32,opp,41,48.992809023,2
32,pfc,42,43.114592082,2
32,pfc_adultnoinsuranc,45,12.9,2
32,pfc_altercommute,30,9.700000000000001,2
32,pfc_disconnected,47,9.2,1
32,pfc_teenbirthrate,32,15.057699999999999,2
32,pr,38,51.669192213,2
32,pr_fatal,39,369.5,2
32,pr_gendergappower,52,0.27025531,1
32,pr_homeownership,49,55.800000000000004,1
32,pr_stateconstagains,25,0,2
32,pr_turnout,44,43.2,2
32,ps,25,51.902709716,2
32,ps_accidents,23,3.319,2
32,ps_property,26,193.032,2
32,ps_violent,43,155.055,2
32,s,43,56.495932724,2
32,s_hburdenowner,39,24.2,2
32,s_hburdenrenter,41,46.6,2
32,s_homeless,44,245.274,1
32,s_nokitchen,26,0.7799999999999999,2
32,s_overcrowded,46,4.1000000000000005,2
32,spi,37,49.236180346,2
32,ws,25,49.495633427,2
32,ws_drinkingwater,47,3.784,2
32,ws_floodrisk,14,1.595,2
32,ws_hazardouswaste,28,2.549,2
32,ws_noplumbing,28,0.38999999999999996,2
33,aae,2,64.006170457,3
33,aae_associates,9,10.100000000000001,3
33,aae_bachelors,6,22.400000000000002,3
33,aae_graduate,10,14.099999999999998,2
33,abk,1,73.41538555,3
33,abk_g3reading,2,409,3
33,abk_g8math,17,795.9,2
33,abk_hsincomplete,7,9.9,3
33,abk_lessthan9th,3,2.1999999999999997,3
33,abk_preschoolenroll,11,51.300000000000004,2
33,aic,6,51.797122381,3
33,aic_broadband,2,86.2,3
33,aic_broadbandspeed,12,134.493,2
33,aic_celldata,19,57.8,2
33,aic_nointernet,3,10.6,3
33,bhn,23,54.559475611,2
33,eq,14,60.486327105,2
33,eq_affectedglobalwa,28,44.252,2
33,eq_egridrenewables,25,16.3246,2
33,eq_no2,16,6.304,2
33,eq_ozone,5,0.037,3
33,eq_pm25,1,6.003,3
33,eq_waterstress,22,0.84539,2
33,fow,7,57.363986844,3
33,hw,27,43.75711234,2
33,hw_cancer,27,7.35,2
33,hw_chd,1,3.75,2
33,hw_diabetes,14,9.75,2
33,hw_drugod,30,937.3,2
33,hw_mentalhealth,29,13.9,2
33,hw_obesity,22,30.7,2
33,i,10,61.87947431,3
33,i_commutetime,40,27.5267,2
33,i_dissimilarity,10,0.341,3
33,i_genderpaygap,42,0.674,2
33,i_isolation,1,16.3,3
33,i_linguistic,1,0.012,2
33,nbm,23,54.443452168,2
33,nbm_dental,11,12.505099999999999,2
33,nbm_foodsecurity,6,9.3,3
33,nbm_mencorehealth,36,30.5291,2
33,nbm_poorhealth,18,12.0726,2
33,nbm_supermarketacce,50,76,1
33,nbm_womencorehealth,27,28.484199999999998,2
33,opp,2,65.492979613,3
33,pfc,14,62.333972317,2
33,pfc_adultnoinsuranc,16,7.109999999999999,2
33,pfc_altercommute,25,10.2,2
33,pfc_disconnected,3,4.6,3
33,pfc_teenbirthrate,4,5.8024,3
33,pr,1,73.752301368,3
33,pr_fatal,9,186.1,2
33,pr_gendergappower,35,0.468840913,2
33,pr_homeownership,6,71,3
33,pr_stateconstagains,1,1,3
33,pr_turnout,9,53.1,2
33,ps,11,61.901054907,2
33,ps_accidents,15,2.865,2
33,ps_property,1,137.679,3
33,ps_violent,31,114.653,2
33,s,30,66.833770127,2
33,s_hburdenowner,43,25.900000000000002,2
33,s_hburdenrenter,29,44.4,2
33,s_homeless,30,103.898,2
33,s_nokitchen,20,0.76,2
33,s_overcrowded,1,1.5,2
33,spi,4,59.138814023,3
33,ws,50,35.059625241,1
33,ws_drinkingwater,15,1.816,2
33,ws_floodrisk,46,2.095,1
33,ws_hazardouswaste,52,4.058,1
33,ws_noplumbing,43,0.53,2
34,aae,14,57.691889433,2
34,aae_associates,50,6.5,1
34,aae_bachelors,3,23.799999999999997,3
34,aae_graduate,8,15.1,3
34,abk,4,70.958240295,3
34,abk_g3reading,3,407.4,3
34,abk_g8math,27,756.2,2
34,abk_hsincomplete,16,11.4,2
34,abk_lessthan9th,38,4.9,2
34,abk_preschoolenroll,3,64.60000000000001,3
34,aic,7,51.306833161,3
34,aic_broadband,9,84.1,3
34,aic_broadbandspeed,10,141.776,2
34,aic_celldata,15,59,2
34,aic_nointernet,10,13,2
34,bhn,2,63.475234481,3
34,eq,51,38.894316927,1
34,eq_affectedglobalwa,45,48.947,1
34,eq_egridrenewables,44,4.9162,1
34,eq_no2,46,10.223,1
34,eq_ozone,25,0.042,2
34,eq_pm25,32,7.396,2
34,eq_waterstress,46,1.61872,1
34,fow,15,53.13923216,2
34,hw,11,51.397538256,2
34,hw_cancer,16,6.864000000000001,2
34,hw_chd,39,4.839,2
34,hw_diabetes,21,10.382,2
34,hw_drugod,17,844.5,2
34,hw_mentalhealth,13,12.119,2
34,hw_obesity,6,26.506,3
34,i,49,39.480868484,1
34,i_commutetime,50,32.1602,1
34,i_dissimilarity,33,0.455,2
34,i_genderpaygap,36,0.695,2
34,i_isolation,41,50.7,2
34,i_linguistic,46,0.068,1
34,nbm,1,71.589715734,3
34,nbm_dental,12,12.676200000000001,2
34,nbm_foodsecurity,3,8.7,3
34,nbm_mencorehealth,3,38.0696,3
34,nbm_poorhealth,1,8.45556,3
34,nbm_supermarketacce,1,42.4,3
34,nbm_womencorehealth,12,31.4361,2
34,opp,25,55.45525824,2
34,pfc,4,68.274925765,3
34,pfc_adultnoinsuranc,26,9.030000000000001,2
34,pfc_altercommute,4,19.1,3
34,pfc_disconnected,14,5.7,2
34,pfc_teenbirthrate,6,6.271599999999999,3
34,pr,29,56.373349278,2
34,pr_fatal,6,154.20000000000002,3
34,pr_gendergappower,16,0.561068263,2
34,pr_homeownership,39,63.9,2
34,pr_stateconstagains,25,0,2
34,pr_turnout,31,46.800000000000004,2
34,ps,3,71.479408898,3
34,ps_accidents,5,2.015,3
34,ps_property,7,145.85,3
34,ps_violent,7,75.826,2
34,s,46,52.457006587,1
34,s_hburdenowner,52,33,1
34,s_hburdenrenter,48,49.5,1
34,s_homeless,26,99.773,2
34,s_nokitchen,26,0.7799999999999999,2
34,s_overcrowded,40,3.1,2
34,spi,10,57.35657496,2
34,ws,5,58.374806706,3
34,ws_drinkingwater,14,1.812,2
34,ws_floodrisk,6,1.55,2
34,ws_hazardouswaste,23,2.473,2
34,ws_noplumbing,4,0.27999999999999997,2
35,aae,40,49.555071339,2
35,aae_associates,33,8.200000000000001,2
35,aae_bachelors,48,15.299999999999999,1
35,aae_graduate,20,11.799999999999999,2
35,abk,51,50.04625477,1
35,abk_g3reading,43,283.59999999999997,1
35,abk_g8math,42,684.8,2
35,abk_hsincomplete,52,17.299999999999997,1
35,abk_lessthan9th,48,6.2,1
35,abk_preschoolenroll,33,43.5,2
35,aic,48,20.072149096,1
35,aic_broadband,49,72.3,1
35,aic_broadbandspeed,27,108.095,2
35,aic_celldata,47,50.5,1
35,aic_nointernet,48,23,1
35,bhn,52,42.694692584,1
35,eq,43,43.045451091,2
35,eq_affectedglobalwa,38,46.973,2
35,eq_egridrenewables,20,27.2016,2
35,eq_no2,26,6.99,2
35,eq_ozone,51,0.047,1
35,eq_pm25,1,6.003,3
35,eq_waterstress,52,3.2582,1
35,fow,47,38.499882797,1
35,hw,32,40.835676232,2
35,hw_cancer,13,6.7,2
35,hw_chd,1,3.75,2
35,hw_diabetes,41,12.4,2
35,hw_drugod,27,930.5,2
35,hw_mentalhealth,39,14.8,2
35,hw_obesity,28,32,2
35,i,20,55.848375859,2
35,i_commutetime,14,22.27,2
35,i_dissimilarity,16,0.376,2
35,i_genderpaygap,17,0.732,2
35,i_isolation,30,42.699999999999996,2
35,i_linguistic,44,0.05,2
35,nbm,44,39.673113442,1
35,nbm_dental,38,16.9174,2
35,nbm_foodsecurity,47,15.1,1
35,nbm_mencorehealth,45,28.3244,1
35,nbm_poorhealth,41,14.760499999999999,2
35,nbm_supermarketacce,30,66.7,2
35,nbm_womencorehealth,47,23.7086,1
35,opp,40,49.5246478,2
35,pfc,46,40.902159698,1
35,pfc_adultnoinsuranc,39,11.360000000000001,2
35,pfc_altercommute,34,8.7,2
35,pfc_disconnected,48,9.4,1
35,pfc_teenbirthrate,48,19.9755,1
35,pr,37,51.792984304,2
35,pr_fatal,52,620,1
35,pr_gendergappower,46,0.383132842,1
35,pr_homeownership,20,67.60000000000001,2
35,pr_stateconstagains,1,1,3
35,pr_turnout,42,43.6,2
35,ps,49,34.85931221,1
35,ps_accidents,34,4.304,2
35,ps_property,51,356.977,1
