geoid,aspect,rank,value,performance
1751622,hw_cancer,291,6,2
1751622,hw_chd,44,3.9,3
1751622,hw_diabetes,75,7.5,3
1751622,hw_drugod,182,698.234,2
1751622,hw_mentalhealth,1,10.7,3
1751622,hw_obesity,177,27.1,2
1751622,i,276,55.339122144,2
1751622,i_commutetime,465,34.245,1
1751622,i_dissimilarity,259,0.228,2
1751622,i_genderpaygap,448,0.63,1
1751622,i_isolation,132,24.7,2
1751622,i_linguistic,1,0.012,3
1751622,nbm,49,65.238937206,3
1751622,nbm_dental,1,7.08125,3
1751622,nbm_foodsecurity,1,8.4,3
1751622,nbm_mencorehealth,1,39.3026,3
1751622,nbm_poorhealth,1,8.45556,3
1751622,nbm_supermarketacce,334,77.4,2
1751622,nbm_womencorehealth,114,31.9923,2
1751622,opp,18,69.966484767,3
1751622,pfc,17,82.037313387,3
1751622,pfc_adultnoinsuranc,1,3.6900000000000004,3
1751622,pfc_altercommute,56,21.7,3
1751622,pfc_disconnected,1,3,3
1751622,pfc_teenbirthrate,171,5.9258999999999995,2
1751622,pr,17,71.390748625,3
1751622,pr_fatal,1,113.7,3
1751622,pr_gendergappower,222,0.500074996,2
1751622,pr_homeownership,1,71.1,3
1751622,pr_stateconstagains,1,1,3
1751622,pr_turnout,183,48.5,2
1751622,ps,2,81.627387059,3
1751622,ps_accidents,2,0.949,3
1751622,ps_property,1,137.679,3
1751622,ps_violent,1,46.604,3
1751622,s,10,79.123849329,3
1751622,s_hburdenowner,160,21.8,2
1751622,s_hburdenrenter,1,41,3
1751622,s_homeless,1,37.737,3
1751622,s_nokitchen,64,0.47000000000000003,3
1751622,s_overcrowded,1,1.5,3
1751622,spi,2,69.222284532,3
1751622,ws,55,63.374560336,3
1751622,ws_drinkingwater,249,2.046,2
1751622,ws_floodrisk,205,1.45,2
1751622,ws_hazardouswaste,146,2.028,2
1751622,ws_noplumbing,116,0.19,2
1757225,aae,64,69.294356857,3
1757225,aae_associates,323,7.3,2
1757225,aae_bachelors,1,30.3,3
1757225,aae_graduate,96,18.3,3
1757225,abk,77,72.652566218,3
1757225,abk_g3reading,1,4.234,3
1757225,abk_g8math,57,8.868,3
1757225,abk_hsincomplete,97,8.200000000000001,3
1757225,abk_lessthan9th,316,6.2,2
1757225,abk_preschoolenroll,188,52.400000000000006,2
1757225,aic,51,70.030261689,3
1757225,aic_broadband,71,89.8,3
1757225,aic_broadbandspeed,115,154.19,2
1757225,aic_celldata,1,71.1,3
1757225,aic_nointernet,110,9,2
1757225,bhn,13,68.437822905,3
1757225,eq,465,33.475912858,1
1757225,eq_affectedglobalwa,336,50.747,2
1757225,eq_egridrenewables,342,9.7098,2
1757225,eq_no2,445,16.086,1
1757225,eq_ozone,224,0.041,2
1757225,eq_pm25,429,9.555,1
1757225,eq_waterstress,176,1.0369,2
1757225,fow,93,60.603117002,2
1757225,hw,91,66.253727242,3
1757225,hw_cancer,270,5.8999999999999995,2
1757225,hw_chd,100,4.3999999999999995,2
1757225,hw_diabetes,75,7.5,3
1757225,hw_drugod,296,793.129,2
1757225,hw_mentalhealth,1,10.7,3
1757225,hw_obesity,123,25.4,2
1757225,i,303,53.290906965,2
1757225,i_commutetime,388,29.6799,2
1757225,i_dissimilarity,343,0.291,2
1757225,i_genderpaygap,406,0.677,1
1757225,i_isolation,221,34.4,2
1757225,i_linguistic,333,0.07,2
1757225,nbm,86,61.254585528,3
1757225,nbm_dental,45,7.870000000000001,3
1757225,nbm_foodsecurity,160,10.100000000000001,2
1757225,nbm_mencorehealth,94,34.92,2
1757225,nbm_poorhealth,86,10.03,3
1757225,nbm_supermarketacce,278,72.89999999999999,2
1757225,nbm_womencorehealth,147,30.5,2
1757225,opp,199,56.243159499,2
1757225,pfc,278,49.719939598,2
1757225,pfc_adultnoinsuranc,312,11.23,2
1757225,pfc_altercommute,156,12.8,2
1757225,pfc_disconnected,295,7.5,2
1757225,pfc_teenbirthrate,388,20.7537,2
1757225,pr,210,52.667434575,2
1757225,pr_fatal,93,145.2,3
1757225,pr_gendergappower,1,0.833274997,3
1757225,pr_homeownership,66,68.89999999999999,3
1757225,pr_stateconstagains,1,1,3
1757225,pr_turnout,337,43.4,2
1757225,ps,2,81.627387059,3
1757225,ps_accidents,2,0.949,3
1757225,ps_property,1,137.679,3
1757225,ps_violent,1,46.604,3
1757225,s,113,66.173932565,2
1757225,s_hburdenowner,296,27,2
1757225,s_hburdenrenter,1,41,3
1757225,s_homeless,56,37.784,3
1757225,s_nokitchen,167,0.66,2
1757225,s_overcrowded,342,4.9,2
1757225,spi,73,61.761366469,3
1757225,ws,43,64.695386469,3
1757225,ws_drinkingwater,1,1.184,2
1757225,ws_floodrisk,1,1.26,3
1757225,ws_hazardouswaste,235,2.479,2
1757225,ws_noplumbing,160,0.22999999999999998,2
1759000,aae,181,58.904870335,2
1759000,aae_associates,183,8.6,2
1759000,aae_bachelors,214,20.8,2
1759000,aae_graduate,159,13.900000000000002,2
1759000,abk,298,55.94889876,2
1759000,abk_g3reading,450,1.574,1
1759000,abk_g8math,434,6.209,1
1759000,abk_hsincomplete,206,11.5,2
1759000,abk_lessthan9th,182,3.6999999999999997,2
1759000,abk_preschoolenroll,128,56.49999999999999,2
1759000,aic,461,24.043202304,1
1759000,aic_broadband,437,72.89999999999999,1
1759000,aic_broadbandspeed,313,129.029,2
1759000,aic_celldata,447,49,1
1759000,aic_nointernet,441,22.3,1
1759000,bhn,232,52.668891672,2
1759000,eq,205,46.724384579,2
1759000,eq_affectedglobalwa,1,39.519999999999996,3
1759000,eq_egridrenewables,342,9.7098,2
1759000,eq_no2,174,7.889,2
1759000,eq_ozone,273,0.042,2
1759000,eq_pm25,267,8.041,2
1759000,eq_waterstress,157,0.945002,2
1759000,fow,423,40.060271367,1
1759000,hw,407,33.524599825,1
1759000,hw_cancer,382,6.5,2
1759000,hw_chd,393,6.4,1
1759000,hw_diabetes,328,10.9,2
1759000,hw_drugod,429,1025.232,1
1759000,hw_mentalhealth,247,13.9,2
1759000,hw_obesity,443,36.4,1
1759000,i,193,61.550625185,2
1759000,i_commutetime,33,16.9783,3
1759000,i_dissimilarity,380,0.322,2
1759000,i_genderpaygap,442,0.636,1
1759000,i_isolation,323,46.1,2
1759000,i_linguistic,103,0.019,2
1759000,nbm,399,39.16440708,2
1759000,nbm_dental,424,20.4933,1
1759000,nbm_foodsecurity,304,12,2
1759000,nbm_mencorehealth,193,32.2267,2
1759000,nbm_poorhealth,421,15.6167,1
1759000,nbm_supermarketacce,357,79,2
1759000,nbm_womencorehealth,409,23.0867,1
1759000,opp,250,53.452405542,2
1759000,pfc,308,47.825288332,2
1759000,pfc_adultnoinsuranc,117,6.68,2
1759000,pfc_altercommute,261,9.5,2
1759000,pfc_disconnected,352,8.6,2
1759000,pfc_teenbirthrate,372,18.6535,2
1759000,pr,329,45.528838317,2
1759000,pr_fatal,416,524,1
1759000,pr_gendergappower,89,0.75,3
1759000,pr_homeownership,223,56.00000000000001,2
1759000,pr_stateconstagains,1,1,3
1759000,pr_turnout,249,46.300000000000004,2
1759000,ps,276,54.415724433,2
1759000,ps_accidents,195,1.747,2
1759000,ps_property,406,406.901,1
1759000,ps_violent,132,75.407,2
1759000,s,54,71.827493411,3
1759000,s_hburdenowner,74,18.9,3
1759000,s_hburdenrenter,97,44.1,3
1759000,s_homeless,86,50.274,2
1759000,s_nokitchen,316,0.95,2
1759000,s_overcrowded,1,1.5,3
1759000,spi,307,48.727189527,2
1759000,ws,334,45.267941765,2
1759000,ws_drinkingwater,80,1.287,2
1759000,ws_floodrisk,344,1.68,2
1759000,ws_hazardouswaste,445,4.38,1
1759000,ws_noplumbing,82,0.16,2
1765000,aae,377,42.312936303,2
1765000,aae_associates,245,8,2
1765000,aae_bachelors,426,12.8,1
1765000,aae_graduate,316,9,2
1765000,abk,408,46.073478845,1
1765000,abk_g3reading,392,2.186,2
1765000,abk_g8math,444,6.11,1
1765000,abk_hsincomplete,444,18.6,1
1765000,abk_lessthan9th,300,5.8999999999999995,2
1765000,abk_preschoolenroll,159,54.300000000000004,2
1765000,aic,390,32.242622484,2
1765000,aic_broadband,399,75.3,1
1765000,aic_broadbandspeed,390,119.289,2
1765000,aic_celldata,342,56.2,2
1765000,aic_nointernet,380,18.9,2
1765000,bhn,377,45.778701551,2
1765000,eq,417,36.230549251,1
1765000,eq_affectedglobalwa,50,39.979,3
1765000,eq_egridrenewables,342,9.7098,2
1765000,eq_no2,385,13.463,2
1765000,eq_ozone,224,0.041,2
1765000,eq_pm25,445,9.837,1
1765000,eq_waterstress,208,1.21843,2
1765000,fow,467,35.438110749,1
1765000,hw,469,27.205792416,1
1765000,hw_cancer,421,6.800000000000001,1
1765000,hw_chd,443,7.000000000000001,1
1765000,hw_diabetes,418,12.2,1
1765000,hw_drugod,449,1063.092,1
1765000,hw_mentalhealth,351,15,2
1765000,hw_obesity,417,35.199999999999996,1
1765000,i,173,63.275823368,2
1765000,i_commutetime,141,21.2916,2
1765000,i_dissimilarity,354,0.297,2
1765000,i_genderpaygap,298,0.738,2
1765000,i_isolation,234,36.199999999999996,2
1765000,i_linguistic,225,0.04,2
1765000,nbm,395,39.446154119,2
1765000,nbm_dental,428,20.802200000000003,1
1765000,nbm_foodsecurity,304,12,2
1765000,nbm_mencorehealth,195,32.1822,2
1765000,nbm_poorhealth,450,16.28,1
1765000,nbm_supermarketacce,262,71.8,2
1765000,nbm_womencorehealth,427,22.2667,1
1765000,opp,324,48.987791912,2
1765000,pfc,442,34.60625645,1
1765000,pfc_adultnoinsuranc,176,7.9399999999999995,2
1765000,pfc_altercommute,328,8.200000000000001,2
1765000,pfc_disconnected,446,10.6,1
1765000,pfc_teenbirthrate,451,29.5179,1
1765000,pr,164,55.756151528,2
1765000,pr_fatal,348,405.70000000000005,2
1765000,pr_gendergappower,222,0.500074996,2
1765000,pr_homeownership,243,54.900000000000006,2
1765000,pr_stateconstagains,1,1,3
1765000,pr_turnout,255,46.1,2
1765000,ps,423,33.529061168,1
1765000,ps_accidents,360,2.772,2
1765000,ps_property,381,370.997,2
1765000,ps_violent,448,267.365,1
1765000,s,281,52.746579085,2
1765000,s_hburdenowner,151,21.4,2
1765000,s_hburdenrenter,203,48,2
1765000,s_homeless,142,73.307,2
1765000,s_nokitchen,446,1.48,1
1765000,s_overcrowded,220,3,2
1765000,spi,421,43.401534737,1
1765000,ws,145,57.393011834,2
1765000,ws_drinkingwater,207,1.838,2
1765000,ws_floodrisk,189,1.425,2
1765000,ws_hazardouswaste,368,3.18,2
1765000,ws_noplumbing,128,0.2,2
1768003,aae,100,66.85823429,3
1768003,aae_associates,343,7.1,2
1768003,aae_bachelors,1,30.3,3
1768003,aae_graduate,110,16.900000000000002,2
1768003,abk,38,77.942669717,3
1768003,abk_g3reading,1,4.234,3
1768003,abk_g8math,2,9.054,3
1768003,abk_hsincomplete,161,10,2
1768003,abk_lessthan9th,91,2.6,2
1768003,abk_preschoolenroll,89,61,3
1768003,aic,9,76.769289106,3
1768003,aic_broadband,1,90.5,3
1768003,aic_broadbandspeed,1,173.512,3
1768003,aic_celldata,1,71.1,3
1768003,aic_nointernet,68,7.3,3
1768003,bhn,29,65.874438644,3
1768003,eq,452,34.229167807,1
1768003,eq_affectedglobalwa,312,50.0325,2
1768003,eq_egridrenewables,342,9.7098,2
1768003,eq_no2,445,16.086,1
1768003,eq_ozone,224,0.041,2
1768003,eq_pm25,427,9.541,1
1768003,eq_waterstress,1,0.658676,3
1768003,fow,48,63.837625156,3
1768003,hw,86,66.409373995,3
1768003,hw_cancer,314,6.1,2
1768003,hw_chd,100,4.3999999999999995,2
1768003,hw_diabetes,82,7.6,3
1768003,hw_drugod,296,793.129,2
1768003,hw_mentalhealth,1,10.7,3
1768003,hw_obesity,75,23.400000000000002,3
1768003,i,280,55.143987603,2
1768003,i_commutetime,399,30.3129,2
1768003,i_dissimilarity,304,0.258,2
1768003,i_genderpaygap,402,0.679,1
1768003,i_isolation,280,41.099999999999994,2
1768003,i_linguistic,212,0.037,2
1768003,nbm,64,63.040886223,3
1768003,nbm_dental,28,7.12667,3
1768003,nbm_foodsecurity,160,10.100000000000001,2
1768003,nbm_mencorehealth,99,34.786699999999996,2
1768003,nbm_poorhealth,63,9.58667,3
1768003,nbm_supermarketacce,235,70.3,2
1768003,nbm_womencorehealth,144,30.659999999999997,2
1768003,opp,183,56.99691025,2
1768003,pfc,298,48.46531531,2
1768003,pfc_adultnoinsuranc,122,6.819999999999999,2
1768003,pfc_altercommute,205,10.9,2
1768003,pfc_disconnected,1,3,3
1768003,pfc_teenbirthrate,468,35.1955,1
1768003,pr,145,57.520103796,2
1768003,pr_fatal,134,185.3,2
1768003,pr_gendergappower,138,0.666666667,2
1768003,pr_homeownership,114,62.5,2
1768003,pr_stateconstagains,1,1,3
1768003,pr_turnout,337,43.4,2
1768003,ps,40,78.649827488,3
1768003,ps_accidents,2,0.949,3
1768003,ps_property,126,185.064,2
1768003,ps_violent,1,46.604,3
1768003,s,56,71.741175786,3
1768003,s_hburdenowner,271,26,2
1768003,s_hburdenrenter,1,41,3
1768003,s_homeless,1,37.737,3
1768003,s_nokitchen,93,0.53,3
1768003,s_overcrowded,242,3.2,2
1768003,spi,64,62.236324683,3
1768003,ws,248,50.06586508,2
1768003,ws_drinkingwater,1,1.184,2
1768003,ws_floodrisk,180,1.42,2
1768003,ws_hazardouswaste,434,4.213,1
1768003,ws_noplumbing,108,0.18,2
1772000,aae,204,56.836358428,2
1772000,aae_associates,323,7.3,2
1772000,aae_bachelors,196,21.7,2
1772000,aae_graduate,153,14.099999999999998,2
1772000,abk,222,61.758349453,2
1772000,abk_g3reading,331,2.588,2
1772000,abk_g8math,283,7.258000000000001,2
1772000,abk_hsincomplete,347,15,2
1772000,abk_lessthan9th,1,2,3
1772000,abk_preschoolenroll,78,62.2,3
1772000,aic,365,36.811251072,2
1772000,aic_broadband,377,76.8,2
1772000,aic_broadbandspeed,382,120.435,2
1772000,aic_celldata,279,59.199999999999996,2
1772000,aic_nointernet,347,17.299999999999997,2
1772000,bhn,140,57.238403289,2
1772000,eq,207,46.576086898,2
1772000,eq_affectedglobalwa,74,41.05,3
1772000,eq_egridrenewables,342,9.7098,2
1772000,eq_no2,1,4.802,3
1772000,eq_ozone,273,0.042,2
1772000,eq_pm25,284,8.193,2
1772000,eq_waterstress,255,1.47802,2
1772000,fow,353,44.519260182,2
1772000,hw,416,32.931353306,1
1772000,hw_cancer,450,7.1,1
1772000,hw_chd,399,6.5,1
1772000,hw_diabetes,314,10.7,2
1772000,hw_drugod,430,1027.883,1
1772000,hw_mentalhealth,227,13.6,2
1772000,hw_obesity,400,34.699999999999996,1
1772000,i,106,68.116653766,2
1772000,i_commutetime,46,17.7362,3
1772000,i_dissimilarity,361,0.306,2
1772000,i_genderpaygap,317,0.73,2
1772000,i_isolation,215,33.7,2
1772000,i_linguistic,1,0.012,3
1772000,nbm,338,44.663993372,2
1772000,nbm_dental,355,17.893700000000003,2
1772000,nbm_foodsecurity,231,11.4,2
1772000,nbm_mencorehealth,88,35.1312,2
1772000,nbm_poorhealth,385,14.921899999999999,2
1772000,nbm_supermarketacce,351,78.3,2
1772000,nbm_womencorehealth,276,26.5938,2
1772000,opp,99,61.507537575,2
1772000,pfc,264,50.346130237,2
1772000,pfc_adultnoinsuranc,65,5.220000000000001,3
1772000,pfc_altercommute,283,8.799999999999999,2
1772000,pfc_disconnected,393,9.3,1
1772000,pfc_teenbirthrate,167,5.848,2
1772000,pr,21,70.731007869,3
1772000,pr_fatal,1,113.7,3
1772000,pr_gendergappower,214,0.555539506,2
1772000,pr_homeownership,130,61.5,2
1772000,pr_stateconstagains,1,1,3
1772000,pr_turnout,52,56.3,3
1772000,ps,364,41.561662398,2
1772000,ps_accidents,293,2.318,2
1772000,ps_property,447,477.3,1
1772000,ps_violent,214,110.21,2
1772000,s,61,71.387079842,3
1772000,s_hburdenowner,1,17.7,3
1772000,s_hburdenrenter,203,48,2
1772000,s_homeless,245,114.128,2
1772000,s_nokitchen,144,0.62,2
1772000,s_overcrowded,1,1.5,3
1772000,spi,201,54.421733682,2
1772000,ws,5,71.340877544,3
1772000,ws_drinkingwater,1,1.184,2
1772000,ws_floodrisk,116,1.35,2
1772000,ws_hazardouswaste,1,1.511,3
1772000,ws_noplumbing,44,0.11,3
1779293,aae,481,32.484425688,1
1779293,aae_associates,443,5.7,1
1779293,aae_bachelors,441,11.799999999999999,1
1779293,aae_graduate,424,6.2,1
1779293,abk,494,34.061669207,1
1779293,abk_g3reading,450,1.574,1
1779293,abk_g8math,375,6.746,2
1779293,abk_hsincomplete,444,18.6,1
1779293,abk_lessthan9th,446,12.6,1
1779293,abk_preschoolenroll,290,45.1,2
1779293,aic,229,49.739135741,2
1779293,aic_broadband,260,82.1,2
1779293,aic_broadbandspeed,307,129.674,2
1779293,aic_celldata,106,68,3
1779293,aic_nointernet,303,15.5,2
1779293,bhn,155,56.253788606,2
1779293,eq,393,37.838611151,2
1779293,eq_affectedglobalwa,300,49.163000000000004,2
1779293,eq_egridrenewables,342,9.7098,2
1779293,eq_no2,436,15.651,1
1779293,eq_ozone,224,0.041,2
1779293,eq_pm25,292,8.22,2
1779293,eq_waterstress,196,1.17579,2
1779293,fow,400,41.64525908,2
1779293,hw,316,44.941620221,2
1779293,hw_cancer,1,4.7,3
1779293,hw_chd,277,5.5,2
1779293,hw_diabetes,409,12,1
1779293,hw_drugod,178,694.15,2
1779293,hw_mentalhealth,343,14.9,2
1779293,hw_obesity,417,35.199999999999996,1
1779293,i,386,48.102087924,2
1779293,i_commutetime,337,27.6823,2
1779293,i_dissimilarity,81,0.145,3
1779293,i_genderpaygap,250,0.756,2
1779293,i_isolation,313,45.1,2
1779293,i_linguistic,446,0.135,1
1779293,nbm,297,47.277116486,2
1779293,nbm_dental,413,20.1286,1
1779293,nbm_foodsecurity,1,8.4,3
1779293,nbm_mencorehealth,279,29.604799999999997,2
1779293,nbm_poorhealth,376,14.799999999999999,2
1779293,nbm_supermarketacce,140,61.4,2
1779293,nbm_womencorehealth,473,20.4667,1
1779293,opp,395,45.436697969,2
1779293,pfc,365,41.689693087,2
1779293,pfc_adultnoinsuranc,443,17.51,1
1779293,pfc_altercommute,337,8,2
1779293,pfc_disconnected,289,7.3,2
1779293,pfc_teenbirthrate,258,10.406799999999999,2
1779293,pr,113,59.470585177,2
1779293,pr_fatal,192,228.39999999999998,2
1779293,pr_gendergappower,399,0.285616321,2
1779293,pr_homeownership,394,45.6,2
1779293,pr_stateconstagains,1,1,3
1779293,pr_turnout,212,47.5,2
1779293,ps,114,71.194826726,2
1779293,ps_accidents,218,1.827,2
1779293,ps_property,174,215.368,2
1779293,ps_violent,1,46.604,3
1779293,s,205,58.86417797,2
1779293,s_hburdenowner,323,28.199999999999996,2
1779293,s_hburdenrenter,272,50.2,2
1779293,s_homeless,1,37.737,3
1779293,s_nokitchen,1,0.44999999999999996,3
1779293,s_overcrowded,365,5.5,2
1779293,spi,335,47.778581885,2
1779293,ws,287,47.679033244,2
1779293,ws_drinkingwater,82,1.288,2
1779293,ws_floodrisk,202,1.445,2
1779293,ws_hazardouswaste,445,4.38,1
1779293,ws_noplumbing,99,0.16999999999999998,2
1805860,aae,108,66.316313475,3
1805860,aae_associates,422,6.1,1
1805860,aae_bachelors,113,26.200000000000003,2
1805860,aae_graduate,1,22.2,3
1805860,abk,4,83.075186949,3
1805860,abk_g3reading,1,4.234,3
1805860,abk_g8math,2,9.054,3
1805860,abk_hsincomplete,1,6.4,3
1805860,abk_lessthan9th,83,2.5,2
1805860,abk_preschoolenroll,56,64.60000000000001,3
1805860,aic,219,50.560742067,2
1805860,aic_broadband,260,82.1,2
1805860,aic_broadbandspeed,350,124.649,2
1805860,aic_celldata,162,64.9,2
1805860,aic_nointernet,159,10.7,2
1805860,bhn,166,55.948791586,2
1805860,eq,283,43.369135503,2
1805860,eq_affectedglobalwa,301,49.306,2
1805860,eq_egridrenewables,386,8.2129,1
1805860,eq_no2,294,10.279,2
1805860,eq_ozone,273,0.042,2
1805860,eq_pm25,165,7.205,2
1805860,eq_waterstress,231,1.33026,2
1805860,fow,112,59.374381229,2
1805860,hw,152,60.492460398,2
1805860,hw_cancer,1,4.7,3
1805860,hw_chd,1,3.75,3
1805860,hw_diabetes,1,7.1,3
1805860,hw_drugod,146,668.998,2
1805860,hw_mentalhealth,450,16.5,1
1805860,hw_obesity,129,25.6,2
1805860,i,25,76.094809415,3
1805860,i_commutetime,1,16.6748,3
1805860,i_dissimilarity,167,0.184,2
1805860,i_genderpaygap,432,0.649,1
1805860,i_isolation,78,19.1,3
1805860,i_linguistic,65,0.014,3
1805860,nbm,363,42.539174767,2
1805860,nbm_dental,416,20.2533,1
1805860,nbm_foodsecurity,411,14.099999999999998,1
1805860,nbm_mencorehealth,387,26.193300000000004,2
1805860,nbm_poorhealth,172,11.5067,2
1805860,nbm_supermarketacce,186,65.3,2
1805860,nbm_womencorehealth,434,22.08,1
1805860,opp,43,66.163309863,3
1805860,pfc,23,79.632678919,3
1805860,pfc_adultnoinsuranc,231,8.94,2
1805860,pfc_altercommute,1,22.3,3
1805860,pfc_disconnected,1,3,3
1805860,pfc_teenbirthrate,1,0,3
1805860,pr,381,42.609437645,2
1805860,pr_fatal,295,322.1,2
1805860,pr_gendergappower,338,0.333333333,2
1805860,pr_homeownership,445,41.099999999999994,1
1805860,pr_stateconstagains,285,0,1
1805860,pr_turnout,357,42.4,2
1805860,ps,221,61.017917895,2
1805860,ps_accidents,58,0.952,3
1805860,ps_property,276,282.305,2
1805860,ps_violent,318,158.7,2
1805860,s,228,57.373882986,2
1805860,s_hburdenowner,1,17.7,3
1805860,s_hburdenrenter,444,57.099999999999994,1
1805860,s_homeless,131,70.389,2
1805860,s_nokitchen,265,0.83,2
1805860,s_overcrowded,59,1.6,2
1805860,spi,97,60.495494226,3
1805860,ws,63,62.864190695,3
1805860,ws_drinkingwater,358,3.238,2
1805860,ws_floodrisk,77,1.295,2
1805860,ws_hazardouswaste,1,1.511,3
1805860,ws_noplumbing,173,0.24,2
1810342,aae,76,68.053295632,3
1810342,aae_associates,443,5.7,1
1810342,aae_bachelors,1,30.3,3
1810342,aae_graduate,1,22.2,3
1810342,abk,210,62.512273213,2
1810342,abk_g3reading,1,4.234,3
1810342,abk_g8math,2,9.054,3
1810342,abk_hsincomplete,444,18.6,1
1810342,abk_lessthan9th,1,2,3
1810342,abk_preschoolenroll,72,62.7,3
1810342,aic,47,70.318796035,3
1810342,aic_broadband,1,90.5,3
1810342,aic_broadbandspeed,165,146.078,2
1810342,aic_celldata,1,71.1,3
1810342,aic_nointernet,1,6.6000000000000005,3
1810342,bhn,5,71.013002167,3
1810342,eq,391,37.996647354,2
1810342,eq_affectedglobalwa,122,42.9717,2
1810342,eq_egridrenewables,386,8.2129,1
1810342,eq_no2,279,9.934,2
1810342,eq_ozone,186,0.04,2
1810342,eq_pm25,445,9.837,1
1810342,eq_waterstress,231,1.33026,2
1810342,fow,141,58.31344149,2
1810342,hw,132,62.426049357,2
1810342,hw_cancer,421,6.800000000000001,1
1810342,hw_chd,118,4.5,2
1810342,hw_diabetes,114,8.200000000000001,2
1810342,hw_drugod,1,607.226,3
1810342,hw_mentalhealth,1,10.7,3
1810342,hw_obesity,160,26.8,2
1810342,i,104,68.19198655,2
1810342,i_commutetime,226,23.9947,2
1810342,i_dissimilarity,279,0.237,2
1810342,i_genderpaygap,448,0.63,1
1810342,i_isolation,86,20,3
1810342,i_linguistic,1,0.012,3
1810342,nbm,127,58.065605006,2
1810342,nbm_dental,42,7.71429,3
1810342,nbm_foodsecurity,1,8.4,3
1810342,nbm_mencorehealth,164,32.9714,2
1810342,nbm_poorhealth,43,9.17857,3
1810342,nbm_supermarketacce,444,85,1
1810342,nbm_womencorehealth,125,31.4357,2
1810342,opp,51,65.598254219,3
1810342,pfc,63,70.141978273,3
1810342,pfc_adultnoinsuranc,1,3.6900000000000004,3
1810342,pfc_altercommute,202,11,2
1810342,pfc_disconnected,84,3.8,3
1810342,pfc_teenbirthrate,1,0,3
1810342,pr,160,56.005756423,2
1810342,pr_fatal,219,252.89999999999998,2
1810342,pr_gendergappower,89,0.75,3
1810342,pr_homeownership,1,71.1,3
1810342,pr_stateconstagains,285,0,1
1810342,pr_turnout,1,57.9,3
1810342,ps,2,81.627387059,3
1810342,ps_accidents,2,0.949,3
1810342,ps_property,1,137.679,3
1810342,ps_violent,1,46.604,3
1810342,s,16,76.829786483,3
1810342,s_hburdenowner,1,17.7,3
1810342,s_hburdenrenter,1,41,3
1810342,s_homeless,116,64.949,2
1810342,s_nokitchen,243,0.8,2
1810342,s_overcrowded,1,1.5,3
1810342,spi,28,64.974899292,3
1810342,ws,18,67.529230121,3
1810342,ws_drinkingwater,77,1.265,2
1810342,ws_floodrisk,224,1.475,2
1810342,ws_hazardouswaste,1,1.511,3
1810342,ws_noplumbing,116,0.19,2
1822000,aae,395,41.068071012,2
1822000,aae_associates,183,8.6,2
1822000,aae_bachelors,393,14.2,2
1822000,aae_graduate,392,6.9,2
1822000,abk,341,52.446820057,2
1822000,abk_g3reading,204,3.25,2
1822000,abk_g8math,109,8.341,2
1822000,abk_hsincomplete,444,18.6,1
1822000,abk_lessthan9th,126,3,2
1822000,abk_preschoolenroll,393,39.7,2
1822000,aic,466,23.942607298,1
1822000,aic_broadband,419,74.3,1
1822000,aic_broadbandspeed,380,120.466,2
1822000,aic_celldata,447,49,1
1822000,aic_nointernet,436,22.1,1
1822000,bhn,291,49.414778521,2
1822000,eq,285,43.30680109,2
1822000,eq_affectedglobalwa,1,39.519999999999996,3
1822000,eq_egridrenewables,386,8.2129,1
1822000,eq_no2,182,8.08,2
1822000,eq_ozone,328,0.043,2
1822000,eq_pm25,343,8.678,2
1822000,eq_waterstress,1,0.658676,3
1822000,fow,466,35.856690043,1
1822000,hw,485,23.730531726,1
1822000,hw_cancer,436,6.9,1
1822000,hw_chd,443,7.000000000000001,1
1822000,hw_diabetes,414,12.1,1
1822000,hw_drugod,452,1081.066,1
1822000,hw_mentalhealth,450,16.5,1
1822000,hw_obesity,429,35.699999999999996,1
1822000,i,131,66.627907327,2
1822000,i_commutetime,61,18.4925,3
1822000,i_dissimilarity,407,0.347,2
1822000,i_genderpaygap,335,0.72,2
1822000,i_isolation,177,28.499999999999996,2
1822000,i_linguistic,1,0.012,3
1822000,nbm,461,33.402734789,1
1822000,nbm_dental,462,23.1051,1
1822000,nbm_foodsecurity,427,14.499999999999998,1
1822000,nbm_mencorehealth,453,23.3667,1
1822000,nbm_poorhealth,463,16.8077,1
1822000,nbm_supermarketacce,149,62.3,2
1822000,nbm_womencorehealth,335,25.448700000000002,2
1822000,opp,385,45.835833063,2
1822000,pfc,391,39.637389535,2
1822000,pfc_adultnoinsuranc,324,11.58,2
1822000,pfc_altercommute,404,6.7,2
1822000,pfc_disconnected,418,10,1
1822000,pfc_teenbirthrate,238,9.5268,2
1822000,pr,461,36.009964378,1
1822000,pr_fatal,451,620,1
1822000,pr_gendergappower,162,0.625051561,2
1822000,pr_homeownership,249,54.800000000000004,2
1822000,pr_stateconstagains,285,0,1
1822000,pr_turnout,379,41.199999999999996,2
1822000,ps,398,36.693281876,1
1822000,ps_accidents,265,2.102,2
1822000,ps_property,423,425.214,1
1822000,ps_violent,424,239.228,1
1822000,s,177,61.873502967,2
1822000,s_hburdenowner,114,20.4,2
1822000,s_hburdenrenter,262,49.7,2
1822000,s_homeless,74,45.948,2
1822000,s_nokitchen,389,1.17,2
1822000,s_overcrowded,71,1.7000000000000002,2
1822000,spi,415,43.702433876,1
1822000,ws,35,65.689594453,3
1822000,ws_drinkingwater,1,1.184,2
